26,75,2687,15.6,0.494,0.449,0.235,0.208,4.3,16.3,10.2,13.6,2.3,1.6,12.5,27.2,98,102,0.1,3.9,4.0,0.072
26,42,1541,14.1,0.478,0.438,0.227,0.188,4.2,15.1,9.5,12.4,2.0,1.7,12.1,25.7,97,101,-0.2,2.6,2.4,0.075
26,33,1146,17.6,0.513,0.464,0.246,0.232,4.4,17.8,11.0,15.3,2.6,1.5,13.1,29.1,99,105,0.3,1.4,1.6,0.068
25,82,2541,10.5,0.505,0.456,0.276,0.294,3.3,11.7,7.3,8.2,2.2,0.9,13.7,16.9,99,110,0.5,1.5,1.9,0.036
29,36,644,11.8,0.605,0.576,0.173,0.374,5.5,12.3,8.8,6.4,1.3,0.5,9.7,11.5,121,108,1.0,0.5,1.5,0.114
22,79,2972,16.8,0.531,0.491,0.233,0.399,3.4,19.0,11.3,19.6,2.6,1.3,15.2,23.5,104,97,2.7,6.3,9.0,0.145
26,46,919,7.7,0.475,0.453,0.150,0.660,0.6,7.3,3.8,13.4,1.7,0.4,10.5,14.3,101,112,0.3,0.2,0.5,0.026
27,65,1459,14.4,0.518,0.485,0.297,0.009,9.7,17.5,13.6,7.1,1.0,4.7,13.2,18.1,104,101,1.0,2.3,3.3,0.109
35,60,1393,19.0,0.560,0.502,0.382,0.436,2.6,13.4,8.3,30.6,2.9,0.7,17.3,25.2,107,100,2.1,2.4,4.5,0.155
31,16,151,7.7,0.382,0.336,0.262,0.082,8.9,13.3,11.0,6.1,1.7,2.9,11.7,22.2,84,105,-0.3,0.2,-0.1,-0.034
29,75,1560,12.7,0.515,0.482,0.167,0.384,1.3,8.5,4.8,17.6,1.2,0.8,14.3,27.8,96,115,-0.4,-0.2,-0.6,-0.018
24,42,1264,15.4,0.523,0.450,0.380,0.296,0.9,6.4,3.6,19.3,1.9,0.5,14.6,29.4,101,112,0.8,0.3,1.1,0.042
28,61,1876,15.4,0.543,0.521,0.244,0.005,7.6,24.0,15.6,6.5,1.1,3.9,13.6,17.2,104,105,1.3,2.1,3.4,0.086
24,1,6,-6.4,0.000,0.000,0.000,0.000,18.9,0.0,9.2,0.0,0.0,0.0,0.0,14.8,38,116,0.0,0.0,0.0,-0.264
29,5,74,4.0,0.350,0.314,0.229,0.286,4.6,8.9,6.8,6.9,1.4,1.0,9.4,26.2,77,103,-0.2,0.1,-0.1,-0.075
28,42,513,9.0,0.544,0.533,0.489,0.000,10.9,20.0,15.4,9.9,0.7,0.8,24.8,13.1,101,108,0.2,0.4,0.5,0.050
25,80,2201,14.1,0.600,0.581,0.119,0.623,2.0,10.3,6.4,9.5,2.1,1.8,11.9,16.6,110,102,2.6,3.2,5.9,0.128
22,79,1061,7.1,0.404,0.354,0.214,0.261,6.2,20.3,13.5,7.0,2.0,1.8,15.4,14.0,87,102,-0.9,1.6,0.6,0.028
27,60,1080,9.9,0.465,0.435,0.153,0.443,3.3,11.1,7.3,7.9,0.9,1.6,10.5,21.3,95,103,-0.3,1.5,1.3,0.056
26,81,2252,15.0,0.561,0.510,0.329,0.226,3.0,13.4,8.3,9.6,1.3,2.4,12.5,22.2,104,104,1.9,2.8,4.7,0.099
31,72,1188,11.8,0.562,0.553,0.083,0.430,1.7,7.9,4.9,7.1,1.3,0.8,7.2,16.6,113,108,1.7,0.9,2.5,0.103
23,80,2598,22.4,0.572,0.541,0.397,0.026,8.7,21.5,15.2,19.9,2.0,1.6,12.8,25.4,114,102,6.8,3.9,10.6,0.196
27,30,322,10.2,0.447,0.427,0.329,0.000,15.0,24.7,19.8,5.7,1.0,6.4,24.8,17.4,85,101,-0.4,0.5,0.1,0.010
27,13,87,7.4,0.343,0.333,0.095,0.000,13.3,19.4,16.3,6.9,0.6,5.7,15.5,13.7,85,99,-0.1,0.2,0.1,0.039
27,17,235,11.2,0.479,0.459,0.410,0.000,15.6,26.7,21.0,5.2,1.1,6.7,27.3,18.7,85,102,-0.4,0.4,0.0,0.000
22,40,397,16.9,0.490,0.485,0.129,0.363,9.2,17.4,13.4,9.2,1.9,1.6,8.2,25.3,104,105,0.4,0.5,0.8,0.100
34,50,1088,10.6,0.481,0.446,0.162,0.109,1.7,7.2,4.4,19.9,1.2,0.3,14.2,25.0,94,107,-0.6,0.9,0.4,0.016
25,28,200,7.2,0.501,0.400,0.600,0.511,1.1,8.8,5.0,16.1,1.9,0.7,24.0,17.1,92,102,-0.1,0.3,0.2,0.044
27,81,1366,15.3,0.527,0.432,0.737,0.007,13.4,17.0,15.2,4.4,1.1,1.0,12.6,20.6,110,101,2.1,2.2,4.4,0.154
23,78,2985,23.0,0.600,0.504,0.592,0.364,2.4,11.9,7.2,25.7,2.4,1.0,14.9,29.0,116,106,9.8,3.0,12.8,0.206
19,76,1974,12.5,0.504,0.489,0.227,0.207,7.0,12.2,9.6,3.9,2.3,2.4,10.0,15.9,101,107,0.7,1.7,2.4,0.059
23,6,31,8.5,0.506,0.500,0.222,0.556,12.6,15.0,13.9,0.0,1.7,2.6,23.3,19.9,87,104,0.0,0.0,0.0,0.002
32,10,119,10.3,0.434,0.421,0.070,0.526,5.7,19.9,12.8,13.7,1.8,0.6,10.6,25.1,90,107,-0.1,0.1,0.0,-0.012
29,58,1421,14.6,0.565,0.525,0.348,0.519,0.5,8.7,4.7,21.7,2.3,0.7,14.7,19.5,108,106,1.8,1.5,3.3,0.111
25,20,137,-3.8,0.239,0.148,0.370,0.296,3.8,19.3,11.4,9.0,0.8,1.8,35.1,16.6,48,109,-0.7,0.1,-0.6,-0.219
25,7,29,7.2,0.434,0.250,1.000,0.125,18.0,20.1,19.1,9.5,0.0,0.0,25.8,25.6,88,107,0.0,0.0,0.0,-0.040
25,13,108,-6.8,0.126,0.105,0.105,0.368,0.0,19.1,9.4,8.9,1.0,2.3,39.5,14.2,28,109,-0.7,0.1,-0.6,-0.267
20,55,1299,16.0,0.527,0.488,0.268,0.211,6.2,18.6,12.4,8.8,1.3,2.6,10.3,22.1,105,107,1.2,1.2,2.4,0.089
20,28,325,13.0,0.538,0.491,0.226,0.183,5.4,13.7,9.4,6.4,1.2,1.6,12.5,19.4,104,107,0.2,0.3,0.5,0.080
20,27,974,17.0,0.524,0.487,0.280,0.219,6.5,20.2,13.3,9.6,1.3,2.9,9.7,23.1,105,107,1.0,0.9,1.9,0.092
32,75,1414,9.9,0.535,0.514,0.179,0.000,9.0,25.3,17.6,3.8,1.1,0.9,14.2,10.7,110,103,1.2,2.0,3.2,0.108
24,82,2233,16.0,0.514,0.483,0.194,0.107,8.5,21.7,14.9,13.5,0.6,3.9,13.0,20.9,103,104,1.7,2.8,4.5,0.096
29,74,1209,10.7,0.469,0.442,0.253,0.005,10.5,18.2,14.2,13.1,1.3,1.2,17.2,9.4,111,111,1.1,0.4,1.5,0.060
22,72,2104,16.8,0.564,0.501,0.380,0.318,2.8,9.8,6.3,16.7,1.5,1.4,11.7,22.1,113,110,4.2,1.2,5.4,0.123
26,4,31,11.2,0.396,0.200,0.600,0.400,0.0,15.2,7.4,14.2,3.3,0.0,0.0,18.3,102,103,0.0,0.0,0.1,0.087
33,61,1162,8.7,0.441,0.431,0.306,0.005,12.0,16.7,14.3,3.9,0.7,3.4,16.9,11.5,95,112,-0.2,0.4,0.1,0.006
25,68,2133,16.4,0.531,0.466,0.366,0.117,2.9,10.8,6.7,15.6,1.7,1.3,9.8,23.5,107,113,2.9,0.3,3.3,0.073
21,50,625,7.6,0.481,0.422,0.571,0.068,3.9,13.4,8.6,3.2,1.4,0.7,13.3,17.3,94,111,-0.2,0.2,0.0,0.002
22,63,827,18.2,0.497,0.482,0.313,0.009,14.5,24.4,19.3,6.3,1.2,3.7,11.0,22.6,103,102,0.6,1.2,1.9,0.109
26,79,2269,17.3,0.489,0.449,0.261,0.005,14.8,17.4,16.1,8.9,0.9,6.7,14.5,22.5,101,97,1.3,4.9,6.1,0.129
24,80,2323,19.7,0.591,0.562,0.360,0.003,13.2,28.5,20.7,6.6,1.1,1.7,14.4,19.9,113,106,4.6,2.3,6.9,0.142
23,6,32,12.6,0.352,0.342,0.105,0.263,3.5,7.4,5.4,29.8,4.9,0.0,0.0,28.3,90,108,0.0,0.0,0.0,-0.022
30,61,1659,17.0,0.538,0.480,0.453,0.002,6.7,20.6,13.6,19.0,1.7,1.8,16.3,23.4,103,101,1.3,2.7,4.0,0.116
26,76,2620,16.6,0.558,0.518,0.245,0.405,2.0,9.9,6.0,23.4,1.6,0.7,10.7,18.8,117,102,5.9,3.8,9.7,0.177
40,29,437,4.8,0.428,0.403,0.245,0.112,1.7,11.5,6.7,8.3,1.3,1.3,18.7,14.0,83,107,-0.5,0.4,-0.1,-0.014
25,29,458,18.5,0.533,0.497,0.394,0.013,20.3,19.7,20.0,4.7,0.9,3.0,12.5,20.2,113,105,0.9,0.5,1.4,0.147
32,60,1764,10.8,0.493,0.461,0.232,0.431,1.0,9.3,5.1,27.5,1.9,1.1,17.5,14.7,103,105,1.0,2.1,3.1,0.085
22,78,2926,16.7,0.496,0.466,0.188,0.192,3.3,9.5,6.4,36.5,2.2,0.9,17.3,26.6,99,107,0.6,2.7,3.3,0.055
23,9,142,7.6,0.408,0.375,0.167,0.333,0.0,11.5,5.6,16.0,1.1,3.3,14.9,19.6,82,107,-0.3,0.1,-0.1,-0.042
28,60,663,11.3,0.674,0.614,0.772,0.000,9.1,15.7,12.5,2.4,0.5,4.3,22.4,13.6,115,105,1.0,0.8,1.7,0.125
22,9,32,1.9,0.337,0.273,0.182,0.182,10.5,25.8,18.0,9.1,0.0,2.4,29.6,23.4,64,111,-0.2,0.0,-0.1,-0.220
26,74,2756,19.8,0.560,0.545,0.196,0.006,8.2,23.0,15.7,15.3,1.5,2.2,11.3,21.8,110,102,4.7,4.1,8.8,0.153
27,76,2722,19.4,0.573,0.579,0.887,0.007,10.4,27.4,19.1,6.6,1.6,4.9,16.6,22.2,105,100,2.8,4.8,7.6,0.134
32,11,207,9.5,0.450,0.435,0.156,0.208,4.8,15.4,9.9,3.2,2.5,1.1,10.8,20.0,88,104,-0.2,0.3,0.0,0.009
39,7,51,9.9,0.540,0.526,0.053,0.000,0.0,18.3,9.7,19.8,0.0,0.0,17.1,22.0,98,108,0.0,0.0,0.0,0.039
27,65,1191,13.6,0.515,0.448,0.397,0.006,12.4,23.9,18.1,4.3,0.7,2.1,13.5,16.3,109,105,1.4,1.3,2.7,0.109
23,80,2486,19.4,0.612,0.586,0.246,0.073,11.1,17.0,14.2,2.8,0.6,7.4,12.7,18.1,117,101,5.3,4.1,9.4,0.181
29,80,2779,15.2,0.520,0.502,0.307,0.327,3.4,13.5,8.5,22.4,2.5,1.5,17.1,18.8,105,105,2.4,3.2,5.6,0.097
25,73,2012,18.3,0.552,0.521,0.196,0.267,7.9,20.3,13.9,9.6,1.7,1.3,7.9,20.5,114,104,4.1,2.5,6.7,0.159
20,59,2048,21.4,0.553,0.503,0.271,0.261,1.8,10.8,6.1,32.7,2.3,0.8,13.8,30.2,108,110,4.2,1.1,5.3,0.125
31,53,698,8.1,0.563,0.559,0.111,0.611,2.5,6.8,4.6,6.7,1.7,0.3,11.7,11.3,108,109,0.5,0.5,1.0,0.066
29,79,2349,15.9,0.542,0.499,0.231,0.237,1.0,10.1,5.7,29.9,1.3,0.4,14.3,21.0,110,108,3.9,1.8,5.6,0.115
22,70,993,14.2,0.531,0.495,0.191,0.320,2.6,15.6,9.6,19.3,1.5,1.0,13.1,18.6,108,104,1.2,1.3,2.5,0.121
34,55,1075,8.0,0.473,0.442,0.212,0.515,2.5,13.5,8.3,10.7,1.8,0.9,17.6,18.7,87,103,-1.2,1.5,0.3,0.013
27,46,457,14.7,0.541,0.515,0.398,0.019,12.9,18.9,16.0,1.9,1.3,6.5,12.9,13.9,111,103,0.5,0.7,1.2,0.125
28,76,2877,31.6,0.640,0.603,0.395,0.188,4.4,20.8,13.1,36.4,2.4,1.9,12.4,30.2,125,101,14.6,4.7,19.3,0.322
37,45,862,9.5,0.481,0.461,0.107,0.461,1.2,8.0,4.7,23.7,1.5,0.3,16.2,17.9,97,110,0.0,0.5,0.4,0.024
36,76,1636,15.3,0.561,0.537,0.237,0.405,7.5,16.6,12.2,5.0,0.9,1.0,7.7,18.7,114,108,3.0,1.3,4.3,0.126
28,78,2578,20.9,0.522,0.495,0.176,0.014,7.0,25.9,16.3,12.0,1.6,2.7,7.3,25.3,109,104,4.3,3.3,7.7,0.143
32,56,568,10.3,0.552,0.507,0.390,0.331,1.0,14.9,8.1,8.0,1.3,1.0,12.6,14.4,106,106,0.4,0.6,1.0,0.081
31,38,350,2.4,0.343,0.296,0.426,0.037,8.5,11.4,10.0,5.6,0.9,1.3,21.0,10.6,80,111,-0.4,0.1,-0.3,-0.042
23,59,441,7.5,0.425,0.409,0.182,0.017,2.0,6.0,4.0,14.8,1.8,0.4,13.8,15.5,89,109,-0.3,0.3,0.0,-0.005
23,47,291,6.9,0.445,0.428,0.217,0.024,2.0,5.9,4.0,14.4,1.6,0.3,17.3,16.9,88,109,-0.3,0.2,-0.1,-0.018
23,12,150,8.6,0.377,0.368,0.105,0.000,2.2,6.2,4.1,15.7,2.1,0.5,4.8,12.8,94,108,0.0,0.1,0.1,0.021
21,61,902,13.0,0.576,0.536,0.238,0.469,2.2,9.6,6.0,9.8,0.7,0.8,11.0,18.7,109,109,1.1,0.6,1.7,0.091
23,80,2897,16.1,0.510,0.468,0.225,0.370,2.1,7.2,4.6,29.1,2.2,0.3,12.9,23.7,106,108,3.6,2.2,5.8,0.096
25,49,892,15.7,0.531,0.489,0.278,0.263,8.6,15.4,11.9,8.1,2.3,0.7,10.6,20.2,109,107,1.2,0.8,2.0,0.107
25,81,2325,17.3,0.591,0.559,0.309,0.021,11.4,20.0,15.6,8.7,1.8,3.8,14.5,16.1,116,104,4.4,2.9,7.3,0.151
22,8,102,10.7,0.560,0.560,0.080,0.720,5.7,7.1,6.4,3.1,2.1,0.0,10.4,13.1,111,104,0.1,0.1,0.2,0.112
27,30,284,18.4,0.650,0.640,0.453,0.000,7.8,16.6,12.1,4.9,1.3,7.6,12.6,16.2,119,101,0.6,0.4,1.0,0.176
28,69,1035,15.7,0.546,0.521,0.368,0.037,8.5,20.7,14.7,7.4,2.8,1.0,14.7,21.7,102,101,0.6,1.7,2.3,0.106
25,54,878,10.2,0.442,0.417,0.237,0.074,6.2,12.9,9.5,10.2,2.4,4.5,17.9,19.3,87,108,-1.1,0.6,-0.5,-0.028
31,72,2642,14.1,0.521,0.493,0.153,0.375,2.4,7.4,4.9,16.7,1.0,0.4,9.9,21.7,109,111,3.9,1.2,5.1,0.092
23,51,619,11.4,0.523,0.500,0.178,0.522,3.7,15.9,9.9,12.5,0.9,1.1,13.0,16.4,106,102,0.5,1.0,1.5,0.115
25,50,953,10.3,0.485,0.470,0.088,0.391,2.5,12.4,7.3,5.9,1.2,1.4,10.4,21.4,93,110,-0.5,0.5,0.0,0.000
23,4,6,-6.7,0.000,0.000,0.000,0.250,18.9,53.7,36.7,21.7,0.0,0.0,0.0,29.7,35,100,-0.1,0.0,-0.1,-0.439
32,78,1016,6.4,0.482,0.394,0.509,0.221,2.7,8.4,5.6,6.7,1.1,0.5,12.3,14.0,97,110,0.0,0.6,0.6,0.026
32,50,635,6.9,0.494,0.386,0.586,0.264,2.3,9.8,6.1,6.1,0.8,0.6,11.1,14.2,100,111,0.2,0.3,0.4,0.033
32,28,381,5.4,0.460,0.409,0.378,0.146,3.4,5.9,4.7,7.6,1.6,0.2,14.3,13.6,92,108,-0.2,0.3,0.1,0.015
22,63,803,8.4,0.485,0.456,0.234,0.161,2.4,12.4,7.4,3.0,1.2,2.1,11.1,15.3,93,110,-0.3,0.4,0.1,0.007
24,29,338,12.4,0.438,0.372,0.486,0.083,6.0,8.7,7.4,36.2,2.1,0.5,22.3,23.0,93,108,-0.2,0.2,0.0,0.001
32,38,221,8.1,0.478,0.475,0.066,0.869,0.0,11.6,6.1,8.4,0.5,2.2,4.6,14.2,101,108,0.1,0.2,0.2,0.054
23,32,334,11.1,0.418,0.402,0.140,0.000,12.6,14.5,13.5,4.8,1.4,1.2,6.6,16.2,99,110,0.1,0.2,0.2,0.032
21,38,280,7.8,0.417,0.394,0.152,0.020,5.3,19.1,12.7,5.5,0.9,1.6,12.4,19.6,85,104,-0.4,0.4,0.0,-0.003
28,2,26,-5.7,0.000,0.000,0.000,0.000,4.4,9.3,6.8,0.0,0.0,3.3,75.0,7.2,17,110,-0.1,0.0,-0.1,-0.172
21,19,276,17.1,0.512,0.484,0.181,0.202,11.6,15.0,13.4,8.6,2.2,5.2,11.4,18.1,108,102,0.3,0.4,0.7,0.128
24,82,2010,17.2,0.606,0.643,0.510,0.000,12.7,22.4,17.6,2.2,1.3,4.7,14.3,15.9,113,101,3.0,3.2,6.2,0.148
21,28,388,13.5,0.528,0.491,0.191,0.191,3.8,11.3,7.7,20.2,2.0,0.7,15.0,16.6,107,103,0.4,0.5,0.9,0.113
24,10,54,0.6,0.257,0.143,0.571,0.214,2.3,12.9,7.7,2.8,3.0,0.0,10.2,17.0,57,104,-0.2,0.1,-0.1,-0.127
24,6,24,-3.2,0.274,0.182,0.364,0.182,5.1,19.1,12.3,6.2,0.0,0.0,13.6,29.1,59,107,-0.2,0.0,-0.1,-0.275
24,4,30,3.7,0.210,0.000,1.333,0.333,0.0,7.9,3.9,0.0,5.4,0.0,0.0,7.3,53,102,-0.1,0.0,0.0,-0.008
30,66,1363,16.3,0.529,0.507,0.138,0.002,8.1,22.1,15.2,6.6,1.1,3.0,13.6,25.3,98,105,0.0,1.6,1.6,0.058
20,70,1078,17.6,0.588,0.545,0.309,0.003,14.5,18.6,16.5,5.0,1.4,2.3,19.0,22.4,106,107,1.2,1.0,2.3,0.101
39,76,2043,13.5,0.532,0.511,0.117,0.795,2.8,16.2,9.3,17.8,3.3,1.1,15.0,11.6,114,103,2.6,2.8,5.4,0.128
19,78,2025,14.0,0.506,0.460,0.305,0.015,7.2,18.9,12.9,10.1,1.4,2.8,12.7,17.9,102,110,1.1,1.0,2.1,0.051
31,64,2034,17.6,0.590,0.538,0.446,0.214,5.6,15.1,10.2,14.4,2.4,2.4,15.1,17.4,113,104,3.4,2.6,6.0,0.142
28,20,376,8.2,0.460,0.403,0.264,0.458,3.1,13.5,8.2,6.9,0.6,0.4,8.0,21.6,96,111,-0.1,0.2,0.1,0.013
21,75,2365,12.0,0.511,0.475,0.256,0.372,2.6,9.6,6.0,21.3,1.3,0.3,17.3,22.8,98,111,0.3,0.8,1.1,0.022
31,74,2259,13.9,0.637,0.618,0.130,0.689,1.2,13.5,7.4,9.9,1.6,1.3,9.9,14.5,119,105,4.0,2.5,6.4,0.137
23,81,1817,17.2,0.585,0.581,0.205,0.002,13.3,21.2,17.3,2.6,1.2,4.4,8.7,14.5,122,103,3.9,2.5,6.5,0.171
25,25,224,14.4,0.618,0.717,0.804,0.000,12.1,11.0,11.6,6.6,1.2,3.2,18.4,15.5,109,109,0.3,0.1,0.4,0.086
21,47,577,4.8,0.433,0.411,0.209,0.227,1.5,7.4,4.4,8.2,1.2,0.0,12.7,15.7,86,112,-0.6,0.2,-0.4,-0.032
21,23,280,3.0,0.384,0.368,0.158,0.168,1.1,5.6,3.3,10.6,1.3,0.0,13.6,18.3,78,111,-0.6,0.1,-0.4,-0.076
21,24,297,6.5,0.498,0.471,0.279,0.309,1.9,9.1,5.5,5.8,1.1,0.0,11.6,13.2,98,113,0.0,0.1,0.1,0.010
20,23,147,11.2,0.479,0.419,0.206,0.441,4.2,9.4,7.0,5.4,0.7,1.0,7.5,24.8,100,108,0.1,0.1,0.2,0.058
29,81,1876,17.5,0.605,0.541,0.453,0.005,10.9,17.3,14.2,5.6,0.9,1.3,13.7,20.0,116,106,4.3,1.9,6.2,0.159
25,73,2513,17.9,0.549,0.505,0.320,0.239,1.6,7.1,4.4,30.2,2.1,0.2,14.1,22.3,113,109,5.6,1.8,7.4,0.141
27,78,1941,11.7,0.545,0.519,0.136,0.294,1.9,9.4,5.8,11.7,2.4,0.9,13.0,15.7,102,104,0.9,2.4,3.3,0.082
29,79,2907,19.2,0.561,0.519,0.276,0.003,8.5,24.5,16.8,16.5,1.2,0.6,13.7,23.2,110,104,5.4,3.7,9.1,0.150
22,16,289,9.8,0.460,0.434,0.263,0.316,5.8,9.8,7.7,10.7,2.1,1.6,10.5,14.7,100,106,0.1,0.3,0.4,0.059
21,58,1810,16.4,0.592,0.556,0.240,0.331,4.3,17.1,11.1,7.7,2.7,1.3,9.6,16.4,114,99,3.0,3.3,6.2,0.166
20,69,1206,12.1,0.596,0.551,0.321,0.025,7.6,17.1,12.3,4.3,0.5,2.4,13.4,13.9,115,110,1.8,0.7,2.4,0.097
23,28,187,10.4,0.485,0.481,0.250,0.058,7.9,15.5,11.6,6.8,1.7,0.0,12.2,15.9,99,106,0.0,0.2,0.2,0.057
23,9,91,3.3,0.359,0.357,0.214,0.107,6.1,10.7,8.3,8.5,1.1,0.0,14.0,17.5,78,113,-0.2,0.0,-0.2,-0.092
23,19,96,17.2,0.628,0.625,0.292,0.000,9.7,20.1,14.8,5.3,2.3,0.0,10.0,14.4,124,99,0.2,0.2,0.4,0.198
33,55,792,11.1,0.530,0.516,0.181,0.526,3.1,15.0,9.4,5.7,1.4,1.4,10.9,18.2,101,105,0.3,0.9,1.2,0.071
24,39,290,9.4,0.528,0.521,0.383,0.404,5.5,14.7,10.5,7.2,3.2,0.8,20.3,10.8,101,101,0.1,0.5,0.6,0.092
22,82,3167,16.4,0.546,0.501,0.249,0.391,1.5,8.0,4.7,28.8,1.2,0.5,14.5,24.2,108,112,5.1,0.7,5.8,0.088
24,82,2640,14.9,0.538,0.490,0.307,0.287,1.4,9.1,5.3,29.4,2.5,0.8,18.8,20.8,106,107,3.0,2.5,5.4,0.099
27,66,1455,13.0,0.536,0.480,0.283,0.012,2.4,10.4,6.2,23.2,1.7,1.7,16.3,14.3,109,109,1.7,0.9,2.6,0.086
27,17,320,7.4,0.434,0.364,0.227,0.045,0.7,12.2,6.4,18.1,1.8,0.5,19.0,12.8,89,104,-0.2,0.4,0.2,0.028
27,49,1135,14.6,0.559,0.507,0.296,0.004,2.8,9.8,6.2,24.6,1.7,2.1,15.7,14.7,114,110,1.9,0.6,2.4,0.102
24,74,2253,24.7,0.567,0.521,0.358,0.001,10.8,16.1,13.4,6.4,0.8,5.2,9.4,28.6,114,105,6.4,2.6,9.0,0.191
24,82,2136,18.9,0.573,0.534,0.288,0.000,12.4,13.4,12.9,5.3,0.8,5.0,12.0,20.0,114,110,4.4,1.2,5.6,0.126
24,18,618,17.9,0.458,0.386,0.477,0.309,11.5,35.9,23.3,11.8,1.1,1.1,9.8,28.9,99,102,0.1,0.9,1.1,0.084
26,68,2020,17.5,0.543,0.482,0.384,0.448,3.2,15.9,9.5,34.6,2.5,1.0,17.7,20.3,110,106,3.5,2.1,5.6,0.133
30,63,827,12.8,0.483,0.472,0.075,0.452,1.1,8.3,4.7,21.5,1.5,0.1,7.0,20.8,104,111,0.7,0.3,1.1,0.061
22,6,21,6.0,0.581,0.500,0.333,0.167,0.0,5.3,2.7,44.2,4.8,0.0,53.8,31.0,69,104,-0.1,0.0,-0.1,-0.230
23,31,416,11.3,0.537,0.532,0.127,0.389,0.8,10.0,5.4,26.3,1.9,0.0,20.4,18.5,99,106,0.1,0.4,0.5,0.056
23,7,141,10.4,0.453,0.450,0.050,0.325,2.3,10.3,6.3,26.3,2.2,0.0,16.4,15.8,96,104,0.0,0.2,0.2,0.052
23,4,7,-6.4,0.500,0.500,0.000,0.500,0.0,0.0,0.0,22.6,0.0,0.0,50.0,26.3,56,115,-0.1,0.0,-0.1,-0.348
23,20,268,12.3,0.577,0.571,0.167,0.417,0.0,10.1,5.1,26.3,1.7,0.0,21.0,19.7,102,107,0.1,0.2,0.4,0.068
33,18,257,7.9,0.489,0.388,0.632,0.276,2.2,9.1,5.6,11.4,1.2,0.6,14.9,20.2,97,111,0.0,0.1,0.1,0.017
26,80,1322,10.6,0.497,0.453,0.520,0.006,9.9,16.2,13.1,3.3,1.6,3.7,18.5,17.1,95,98,-0.4,2.6,2.3,0.083
34,67,2010,18.0,0.553,0.531,0.146,0.106,8.2,20.6,14.5,13.1,1.9,1.8,12.3,19.0,109,104,2.9,2.5,5.3,0.127
21,48,702,7.8,0.455,0.447,0.093,0.483,0.6,6.3,3.4,29.4,1.6,0.4,26.6,13.6,91,112,-0.4,0.2,-0.2,-0.012
28,41,694,9.7,0.511,0.496,0.111,0.579,1.7,14.3,8.0,4.8,1.4,0.7,10.8,19.5,95,104,-0.2,0.9,0.7,0.047
35,18,431,13.9,0.583,0.602,0.430,0.000,8.9,17.1,12.9,2.9,2.0,3.4,12.6,13.7,114,104,0.6,0.6,1.2,0.128
29,77,2136,16.0,0.608,0.551,0.316,0.477,1.8,7.4,4.8,7.9,1.7,0.3,10.2,21.0,117,107,5.0,2.0,7.0,0.157
32,69,1219,10.0,0.570,0.541,0.141,0.521,1.1,12.0,6.5,9.5,1.2,0.8,13.6,14.3,109,112,1.1,0.3,1.4,0.057
26,69,2403,14.1,0.574,0.540,0.231,0.526,1.7,7.6,4.6,11.8,2.0,0.6,10.9,19.1,111,111,3.6,1.0,4.7,0.093
29,72,1789,11.3,0.478,0.446,0.317,0.000,8.5,18.0,13.2,4.7,0.9,4.2,13.5,15.3,98,107,0.1,1.7,1.8,0.047
25,64,963,9.3,0.472,0.438,0.221,0.342,1.1,4.4,2.8,28.7,1.2,0.1,20.4,18.4,96,112,-0.1,0.3,0.2,0.008
25,37,391,7.5,0.419,0.378,0.183,0.400,1.6,3.6,2.6,26.8,1.3,0.0,20.0,18.1,92,109,-0.3,0.2,0.0,-0.003
25,27,572,10.6,0.508,0.479,0.247,0.301,0.8,4.9,2.8,30.0,1.1,0.1,20.7,18.6,100,114,0.2,0.0,0.2,0.016
25,82,2913,13.9,0.556,0.519,0.227,0.340,1.4,9.6,5.6,19.4,1.6,0.6,15.7,20.9,104,109,2.3,1.8,4.2,0.069
26,58,1326,9.1,0.447,0.418,0.334,0.098,7.0,14.0,10.4,6.1,1.6,0.8,13.9,16.5,92,107,-0.8,1.2,0.5,0.017
25,79,1433,20.7,0.589,0.576,0.353,0.002,12.6,17.1,14.9,2.7,1.1,8.5,12.9,21.1,112,102,2.7,2.2,4.9,0.163
27,26,387,7.7,0.422,0.429,0.179,0.000,5.7,18.4,12.0,7.5,1.8,2.3,16.6,8.7,93,106,-0.1,0.4,0.3,0.035
27,15,230,7.5,0.462,0.469,0.188,0.000,5.6,19.5,12.4,6.4,1.2,2.8,16.8,8.4,97,106,0.0,0.2,0.2,0.045
27,9,145,9.1,0.434,0.429,0.095,0.000,5.7,17.6,11.5,9.1,3.0,1.7,18.6,8.6,96,106,0.0,0.1,0.1,0.043
27,2,12,-6.0,0.000,0.000,0.667,0.000,9.5,9.1,9.3,11.5,0.0,0.0,0.0,14.7,32,107,-0.1,0.0,-0.1,-0.239
25,67,1487,12.7,0.527,0.490,0.248,0.245,7.0,18.1,12.4,14.8,1.1,1.4,14.8,13.7,109,110,1.5,0.7,2.2,0.072
25,41,685,10.2,0.478,0.448,0.196,0.359,6.7,15.8,11.3,14.7,0.8,1.4,14.4,12.9,104,110,0.4,0.3,0.7,0.051
25,26,802,14.8,0.565,0.524,0.289,0.153,7.2,20.0,13.4,14.9,1.4,1.5,15.1,14.3,113,111,1.1,0.4,1.5,0.090
25,78,1663,11.4,0.540,0.502,0.181,0.645,2.5,8.7,5.7,6.4,1.8,0.2,8.3,16.7,109,109,1.9,1.1,3.0,0.085
